fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
2.0737703824951285e-07,,,1.9951410580386175e-07,,,0.034570691721564538,,
-9.8952372762061035e-08,,,-9.4710751383488003e-08,,,-0.022032714119005304,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.7852802616865575e-08,,,-1.6168461102219388e-08,,,0.02812462276308372,,
6.4249479534813425e-08,,,6.3623184809819897e-08,,,0.014747096377606557,,
6.2628305633827281e-08,,,6.0571860593989097e-08,,,-0.019039745745574353,,
-2.5994890944522979e-08,,,-2.6954113484576207e-08,,,0.0060213280799228802,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.3212093150558326e-07,,,-1.2390673209490047e-07,,,0.026008274530353832,,
-1.6922887582010829e-07,,,-1.6039854281560391e-07,,,-0.013802267264035106,,
8.3326177314528461e-08,,,7.4981390280090198e-08,,,-0.014201849026622164,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.1737543321413058e-07,,,-1.110440740871449e-07,,,0.029429184107005082,,
6.4117592396163366e-08,,,5.9622140532074937e-08,,,-0.0084875387700221998,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-3.8918086319067788e-08,,,-3.3289170807485802e-08,,,0.030469136270384022,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.0801672658949053e-07,,,-1.0218067076462939e-07,,,0.23105618383101223,,
-4.1942329857226461e-08,,,-3.9844819932804022e-08,,,-0.22609106660913358,,
