fp,gp,y0p,fc,gc,y0c
-8.9842297841813412e-05,1.5944786311212988e-17,0,-8.9842297841813412e-05,1.5944786311212988e-17,1.2647027420630173e-05
0,-4.4408920985006262e-16,0,0,-4.4408920985006262e-16,-0.00021230588018891544
-7.7815704508748024e-11,0,0,-7.7815704508748024e-11,0,0
-9.9977915739117573e-07,4.5148897722952755e-16,0,-9.9977915739117573e-07,4.5148897722952755e-16,0.00027257112499252093
0,2.6028672805607453e-15,0,0,2.6028672805607453e-15,-0.00047625806454534348
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.99474326139193e-05,5.4820804301930106e-17,0,2.99474326139193e-05,5.4820804301930106e-17,2.1484554695289595e-05
0,8.8817841970012523e-16,0,0,8.8817841970012523e-16,-0.00023566739399091791
-0.80014724448769159,0,0,-0.85723132180001571,0,0
-1.4333477342743195,4.7504190532466081e-16,0,-1.4494593397908391,4.7504190532466081e-16,0.00019644966421588378
-1.1427595109373689e-13,1.5862815199277245e-15,0,2.4172298025217032e-05,1.5862815199277245e-15,-5.2757942818413127e-05
-2.3676539992531478e-12,0,0,-1.1435736264787698e-05,0,0
0,8.4338715072850063e-17,0,0,8.4338715072850063e-17,2.4131109791087459e-05
-0.80014724448769159,0,0,-0.85723134033557313,0,-0.00021213485885800769
-1.4333477342743195,0,0,-1.4494593455490055,0,0
1.7999650952347833e-13,3.5988011229508887e-16,0,2.0067744040813152e-05,3.5988011229508887e-16,0.00017180951544581798
-2.4753756733075794e-12,3.4559254593014638e-16,0,-7.9809638578983462e-06,3.4559254593014638e-16,0.00031418542477731508
0,0,0,0,0,0
2.334471135256088e-10,1.4623573946227825e-16,0,2.334471135256088e-10,1.4623573946227825e-16,2.8866262890596558e-05
2.9993367157178652e-06,0,0,2.9993367157178652e-06,0,-0.00016103368518276365
0,0,0,0,0,0
-4.0642965243725682e-06,7.9027897129290603e-18,0,-4.0642965243725682e-06,7.9027897129290603e-18,0.0001814202294894594
-8.9842297841924434e-05,-2.0938660749852982e-16,0,-8.9842297841924434e-05,-2.0938660749852982e-16,0.00056163618846777894
0,0,0,0,0,0
-7.7815704508430387e-11,1.4707772342283003e-16,0,-7.7815704508430387e-11,1.4707772342283003e-16,3.5386451131455587e-05
-9.9977950545823702e-07,-4.4408920985006262e-16,0,-9.9977950545823702e-07,-4.4408920985006262e-16,-6.9708294478010259e-05
0,0,0,0,0,0
1.3547655081259241e-06,-2.3343611533442655e-16,0,1.3547655081259241e-06,-2.3343611533442655e-16,0.00019835909065338617
2.9947432613974811e-05,3.8133803591106212e-16,0,2.9947432613974811e-05,3.8133803591106212e-16,0.00060460316009172178
0,0,0,0,0,0
-0.80014724448769159,1.3431509842382226e-16,0,-0.85723134298350989,1.3431509842382226e-16,3.8672198451521273e-05
-1.4333477342743195,-4.4408920985006262e-16,0,-1.4494593453165452,-4.4408920985006262e-16,-5.6915898926108477e-05
1.0630233980685454e-12,0,0,-3.6348276505366033e-05,0,0
9.830806172610192e-12,-3.5760985935003771e-16,0,2.3329567325640665e-05,-3.5760985935003771e-16,0.00021066140320390536
0,1.2606482549334612e-15,0,0,1.2606482549334612e-15,0.00059971408779439567
-0.80014724448769159,0,0,-0.85723133106779448,0,0
-1.4333477342743195,5.8134085340913413e-17,0,-1.4494593417851298,5.8134085340913413e-17,4.056519080800674e-05
-1.0167530901767e-12,8.8817841970012523e-16,0,-3.7492083163542804e-05,8.8817841970012523e-16,-5.3290246710863584e-05
1.1752215349444153e-11,0,0,1.9749832744096492e-05,0,0
0,-2.128929797812643e-16,0,0,-2.128929797812643e-16,0.00021495617637632693
-7.7815704508959782e-11,1.5370748161594515e-15,0,-7.7815704508959782e-11,1.5370748161594515e-15,0.00056764331271591463
-9.9977874252338284e-07,0,0,-9.9977874252338284e-07,0,0
0,-4.357601801630092e-18,0,0,-4.357601801630092e-18,3.8735797008952604e-05
1.3547655081241894e-06,-4.4408920985006262e-16,0,1.3547655081241894e-06,-4.4408920985006262e-16,-6.1430862062073811e-05
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,-2.6349384351607845e-18,0,0,-2.6349384351607845e-18,0.00021612446584309068
-7.7815704508748024e-11,1.0077394219837582e-15,0,-7.7815704508748024e-11,1.0077394219837582e-15,0.00053468750224998579
-9.9977888478285093e-07,0,0,-9.9977888478285093e-07,0,0
0,-9.3051470232755713e-17,0,0,-9.3051470232755713e-17,3.6461747749538241e-05
1.3547655081241894e-06,8.8817841970012523e-16,0,1.3547655081241894e-06,8.8817841970012523e-16,-3.625652215244891e-06
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,2.0835304554241027e-16,0,0,2.0835304554241027e-16,0.00020557057918027397
-0.80014724448769159,-1.118423745036349e-15,0,-0.85723135887113056,-1.118423745036349e-15,0.00037120687593109318
-1.4333477342743195,0,0,-1.4494593512329379,0,0
-2.6451171125478483e-13,-1.12554659994828e-16,0,-1.1592629861114542e-05,-1.12554659994828e-16,3.3650584622741647e-05
-5.4036808754905494e-13,1.3322676295501878e-15,0,1.3566725982353622e-05,1.3322676295501878e-15,-4.8364832380719581e-05
0,0,0,0,0,0
-0.80014724448769159,2.6851482178158321e-18,0,-0.85723132577192096,2.6851482178158321e-18,0.00018041280696208078
-1.4333477342743195,-4.4199121715681451e-15,0,-1.4494593411723455,-4.4199121715681451e-15,0.00028612763850650207
-1.244666432863971e-13,0,0,-1.7073260725349643e-05,0,0
-5.0518271795871586e-12,-9.7737378659587631e-17,0,1.3029556271880992e-05,-9.7737378659587631e-17,2.881388760800605e-05
0,0,0,0,0,-6.9571477413284038e-05
2.3344711352603231e-10,0,0,2.3344711352603231e-10,0,0
2.9993356663420012e-06,-2.1265886092580479e-16,0,2.9993356663420012e-06,-2.1265886092580479e-16,0.0001518893883957884
0,-3.3447684025150665e-15,0,0,-3.3447684025150665e-15,0.00023473612939995916
-4.0642965243656293e-06,0,0,-4.0642965243656293e-06,0,0
-8.9842297842035457e-05,-7.8755153553139768e-17,0,-8.9842297842035457e-05,-7.8755153553139768e-17,2.3900230994361959e-05
0,-1.3322676295501878e-15,0,0,-1.3322676295501878e-15,-7.9901165800113825e-05
-7.7815704508218629e-11,0,0,-7.7815704508218629e-11,0,0
-9.997786696320371e-07,-1.8056761934652116e-18,0,-9.997786696320371e-07,-1.8056761934652116e-18,0.00012348922543712292
0,1.3815922137984268e-15,0,0,1.3815922137984268e-15,0.00019851419564363427
1.3547655081241894e-06,0,0,1.3547655081241894e-06,0,0
2.9947432613974811e-05,3.1093660992030069e-18,0,2.9947432613974811e-05,3.1093660992030069e-18,1.9111633728944176e-05
0,-1.3322676295501878e-15,0,0,-1.3322676295501878e-15,-8.5373848389162712e-05
-0.80014724448769159,0,0,-0.85723133239176286,0,0
-1.4333477342743195,2.1089598688667945e-16,0,-1.4494593432743788,2.1089598688667945e-16,9.672659172189942e-05
7.2064927943421868e-14,3.3282710427081332e-15,0,1.6619993902598093e-05,3.3282710427081332e-15,0.00016996119907177181
2.1289950379530671e-12,0,0,-5.7225882694519316e-06,0,0
0,1.7169212640178201e-16,0,0,1.7169212640178201e-16,1.4581706226524411e-05
-0.80014724448769159,8.8817841970012523e-16,0,-0.85723132444795247,8.8817841970012523e-16,-8.8794275007318273e-05
-1.4333477342743195,0,0,-1.4494593409524581,0,0
-2.1283291283271992e-13,2.7828403444735277e-17,0,1.4041392235736947e-05,2.7828403444735277e-17,7.2395730185402797e-05
2.2575740962572383e-12,3.1993388693378261e-15,0,-4.5362735167614735e-06,3.1993388693378261e-15,0.00014650488868048884
0,0,0,0,0,0
-7.7815704508748024e-11,1.8692928569632771e-16,0,-7.7815704508748024e-11,1.8692928569632771e-16,1.0402372452465589e-05
-9.9977811350050738e-07,0,0,-9.9977811350050738e-07,0,-9.1530616301842716e-05
0,0,0,0,0,0
1.3547655081241894e-06,-1.2177154661506897e-16,0,1.3547655081241894e-06,-1.2177154661506897e-16,5.0896849948454407e-05
2.9947432613974811e-05,1.6762396918592874e-15,0,2.9947432613974811e-05,1.6762396918592874e-15,0.00012751577570189031
0,0,0,0,0,0
-7.7815704508748024e-11,1.6020604402454452e-16,0,-7.7815704508748024e-11,1.6020604402454452e-16,6.6527297723125592e-06
-9.9977895271635697e-07,4.4408920985006262e-16,0,-9.9977895271635697e-07,4.4408920985006262e-16,-9.3514463740372938e-05
0,0,0,0,0,0
1.3547655081224547e-06,-3.5276193331348035e-16,0,1.3547655081224547e-06,-3.5276193331348035e-16,3.2527789502207651e-05
2.9947432613974811e-05,-1.2870469065042513e-18,0,2.9947432613974811e-05,-1.2870469065042513e-18,0.0001129297939420932
0,0,0,0,0,0
-0.80014724448769159,6.1058537454797597e-17,0,-0.85723133371573124,6.1058537454797597e-17,3.383015702019481e-06
-1.4333477342743195,8.8817841970012523e-16,0,-1.4494593429777565,8.8817841970012523e-16,-9.5293085581813836e-05
-5.813184207965982e-13,0,0,2.5975861062621528e-05,0,0
-3.3223843593182513e-12,-3.4632579839483078e-16,0,-2.4194983784579797e-05,-3.4632579839483078e-16,1.7364477140182025e-05
0,-2.5574611276711045e-16,0,0,-2.5574611276711045e-16,0.00010237056286268563
-0.80014724448769159,0,0,-0.85723135092732028,0,0
-1.4333477342743195,-3.5520638178896571e-17,0,-1.4494593478651769,-3.5520638178896571e-17,6.1995232454069475e-07
-1.254116049206053e-14,4.4408920985006262e-16,0,3.4499463260167873e-05,4.4408920985006262e-16,-9.6661256229076058e-05
-1.0252880333540982e-11,0,0,-2.1538806517460418e-05,0,0
0,-3.2027223303945145e-16,0,0,-3.2027223303945145e-16,5.4094848628618772e-06
-7.7815704508642145e-11,-1.6081672230399204e-15,0,-7.7815704508642145e-11,-1.6081672230399204e-15,9.5432174023591168e-05
-9.9977944088835979e-07,0,0,-9.9977944088835979e-07,0,0
0,-8.9360061511149371e-17,0,0,-8.9360061511149371e-17,-1.6385981267601467e-06
1.3547655081259241e-06,4.4408920985006262e-16,0,1.3547655081259241e-06,4.4408920985006262e-16,-9.7687384214522721e-05
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,-4.014758006099815e-16,0,0,-4.014758006099815e-16,-3.4901044494589997e-06
-7.7815704508218629e-11,-2.9558335103671878e-15,0,-7.7815704508218629e-11,-2.9558335103671878e-15,9.1730163456304255e-05
-9.997785272684856e-07,0,0,-9.997785272684856e-07,0,0
0,-7.7126093002243329e-17,0,0,-7.7126093002243329e-17,-3.4161510848828629e-06
1.3547655081259241e-06,-8.8817841970012523e-16,0,1.3547655081259241e-06,-8.8817841970012523e-16,-9.8439878070516942e-05
2.99474326139193e-05,0,0,2.99474326139193e-05,0,0
0,-3.8245845776502116e-16,0,0,-3.8245845776502116e-16,-9.5232159232677928e-06
-0.80014724448769159,-7.1417680784795105e-16,0,-0.85723134033557313,-7.1417680784795105e-16,9.0483511481276896e-05
-1.4333477342743195,0,0,-1.4494593455029194,0,0
4.488854389250972e-13,-1.216230169844609e-16,0,-2.0132348627743807e-05,-1.216230169844609e-16,-4.7581340908498324e-06
6.8023145917412966e-13,-4.4408920985006262e-16,0,1.1156530655564959e-05,-4.4408920985006262e-16,-9.9055554861784942e-05
0,0,0,0,0,0
-0.80014724448769159,4.7732512666984134e-17,0,-0.85723133106779448,4.7732512666984134e-17,-1.3007641930098996e-05
-1.4333477342743195,1.6581968950880935e-15,0,-1.4494593427149463,1.6581968950880935e-15,9.1021026179903455e-05
-6.9263808069950072e-14,0,0,-2.1304330914348926e-05,0,0
5.1731206261912015e-12,-8.7216905363517785e-17,0,8.7104205797056037e-06,-8.7216905363517785e-17,-5.7286801437514719e-06
0,4.4408920985006262e-16,0,0,4.4408920985006262e-16,-9.926078045887428e-05
2.3344711352518528e-10,0,0,2.3344711352518528e-10,0,0
2.9993369150757565e-06,2.0527322613716951e-16,0,2.9993369150757565e-06,2.0527322613716951e-16,-1.4240999668856572e-05
0,2.7698967281803268e-16,0,0,2.7698967281803268e-16,9.2721419123495508e-05
-4.0642965243725682e-06,0,0,-4.0642965243725682e-06,0,0
-8.9842297841813412e-05,-2.2681467726030676e-17,0,-8.9842297841813412e-05,-2.2681467726030676e-17,-6.3919222426781978e-06
0,8.8817841970012523e-16,0,0,8.8817841970012523e-16,-9.9534414588326722e-05
-7.7815704508959782e-11,0,0,-7.7815704508959782e-11,0,0
-9.9977852987057081e-07,1.5226218874102161e-17,0,-9.9977852987057081e-07,1.5226218874102161e-17,-1.3548964525546544e-05
0,-1.6835307776932672e-15,0,0,-1.6835307776932672e-15,9.5148385502616081e-05
1.3547655081241894e-06,0,0,1.3547655081241894e-06,0,0
2.9947432613974811e-05,3.7100030859440829e-17,0,2.9947432613974811e-05,3.7100030859440829e-17,-6.8168033616522089e-06
0,-8.8817841970012523e-16,0,0,-8.8817841970012523e-16,-9.9671231653052943e-05
-0.80014724448769159,0,0,-0.85723135225128866,0,0
-1.4333477342743195,-1.5456666413763173e-16,0,-1.4494593482531029,-1.5456666413763173e-16,-1.1221137074186576e-05
-4.8132295966585093e-13,-1.4261893600369232e-16,0,-3.7421258709354537e-05,-1.4261893600369232e-16,9.7872768665018464e-05
-8.9036027536046545e-12,0,0,1.6349008456334613e-05,0,0
0,-1.6288388329991333e-17,0,0,-1.6288388329991333e-17,-7.0765420079683962e-06
-0.80014724448769159,-8.8817841970012523e-16,0,-0.85723132577192096,-8.8817841970012523e-16,-9.9671231653052943e-05
-1.4333477342743195,0,0,-1.4494593403902136,0,0
4.1749004398567715e-13,1.1578434945581898e-16,0,-3.6838068896976593e-05,1.1578434945581898e-16,-7.543911238839808e-06
-1.0935077295479513e-11,1.8012267713745184e-15,0,1.3075980116666713e-05,1.8012267713745184e-15,0.00010047772081791678
0,0,0,0,0,0
-7.7815704508218629e-11,-1.64655314818027e-17,0,-7.7815704508218629e-11,-1.64655314818027e-17,-7.2291251016376797e-06
-9.9977881002320801e-07,4.4408920985006262e-16,0,-9.9977881002320801e-07,4.4408920985006262e-16,-9.9671231653052943e-05
0,0,0,0,0,0
1.3547655081259241e-06,1.8012092895281248e-16,0,1.3547655081259241e-06,1.8012092895281248e-16,-2.7348715799619573e-06
2.9947432613974811e-05,2.2093192886320634e-16,0,2.9947432613974811e-05,2.2093192886320634e-16,0.00010285905924039282
0,0,0,0,0,0
-7.7815704508324508e-11,1.2252428395208929e-17,0,-7.7815704508324508e-11,1.2252428395208929e-17,-7.3366814855288993e-06
-9.9977895258625271e-07,4.4408920985006262e-16,0,-9.9977895258625271e-07,4.4408920985006262e-16,-9.9808048717779164e-05
0,0,0,0,0,0
1.3547655081259241e-06,-4.3911438142890572e-17,0,1.3547655081259241e-06,-4.3911438142890572e-17,2.972664715651893e-06
2.9947432613974811e-05,-1.7814376434524652e-15,0,2.9947432613974811e-05,-1.7814376434524652e-15,0.00010457331426451743
0,0,0,0,0,0
-0.80014724448769159,4.5902392176269805e-17,0,-0.85723132841985772,4.5902392176269805e-17,-7.4367556861929034e-06
-1.4333477342743195,-4.4408920985006262e-16,0,-1.4494593410080143,-4.4408920985006262e-16,-9.9808048717779164e-05
9.660492008316413e-13,0,0,3.8458387209474353e-05,0,0
3.4280224433748471e-12,-2.0807797775423803e-16,0,-1.7122423676991015e-05,-2.0807797775423803e-16,9.4038350176692788e-06
0,-1.9803890993073462e-16,0,0,-1.9803890993073462e-16,0.00010559553414533203
-0.80014724448769159,0,0,-0.85723134033557313,0,0
-1.4333477342743195,-2.0833725114926094e-17,0,-1.4494593446824617,-2.0833725114926094e-17,-7.5706667243978414e-06
-3.8961065393981836e-13,4.4408920985006262e-16,0,3.8785859502328436e-05,4.4408920985006262e-16,-9.9944865782505385e-05
1.0448551425747647e-11,0,0,-1.2070216173669388e-05,0,0
0,8.1890777897933482e-17,0,0,8.1890777897933482e-17,1.6331000581922914e-05
2.3344711352518528e-10,1.7699406416618203e-15,0,2.3344711352518528e-10,1.7699406416618203e-15,0.00010572897754708527
2.9993370588496382e-06,0,0,2.9993370588496382e-06,0,0
0,-2.4461783538688896e-17,0,0,-2.4461783538688896e-17,-7.7611617732585945e-06
-4.0642965243795071e-06,0,0,-4.0642965243795071e-06,0,-9.9876457250142281e-05
-8.9842297841813412e-05,0,0,-8.9842297841813412e-05,0,0
0,1.6411845935999347e-16,0,0,1.6411845935999347e-16,2.353453928913181e-05
-7.7815704508853903e-11,2.1788441104007711e-16,0,-7.7815704508853903e-11,2.1788441104007711e-16,0.00010477131654855818
-9.9977901820390291e-07,0,0,-9.9977901820390291e-07,0,0
0,4.9610866721702409e-18,0,0,4.9610866721702409e-18,-8.0150215613248271e-06
1.3547655081241894e-06,4.4408920985006262e-16,0,1.3547655081241894e-06,4.4408920985006262e-16,-0.00010008168284723162
2.9947432613863789e-05,0,0,2.9947432613863789e-05,0,0
0,-4.6809662700738404e-17,0,0,-4.6809662700738404e-17,3.0721176278872087e-05
-0.80014724448769159,-1.7730210166534284e-15,0,-0.85723132841985772,-1.7730210166534284e-15,0.00010280700232636876
-1.4333477342743195,0,0,-1.4494593421821986,0,0
-1.1510174237404362e-13,4.1949865765277757e-17,0,1.2419834279108846e-05,4.1949865765277757e-17,-8.3177827611975025e-06
-2.3517398691307716e-12,0,0,-4.0119893996535953e-06,0,-9.9944865782505385e-05
0,0,0,0,0,0
-0.80014724448769159,-2.0657780582001765e-16,0,-0.85723133371573124,-2.0657780582001765e-16,3.7532434808311269e-05
-1.4333477342743195,-1.9987850958301432e-16,0,-1.4494593437870262,-1.9987850958301432e-16,9.9618480591170898e-05
1.8366774678870233e-13,0,0,1.1842644585921707e-05,0,0
-2.4840063971930688e-12,-2.2853882357463541e-17,0,-3.6504595373686936e-06,-2.2853882357463541e-17,-8.6510071356381267e-06
0,-4.4408920985006262e-16,0,0,-4.4408920985006262e-16,-9.9876457250142281e-05
2.3344711352603231e-10,0,0,2.3344711352603231e-10,0,0
2.9993375168790859e-06,8.5998374226731437e-17,0,2.9993375168790859e-06,8.5998374226731437e-17,4.3471818576157715e-05
0,1.7680876257051071e-15,0,0,1.7680876257051071e-15,9.533847972023252e-05
-4.0642965243725682e-06,0,0,-4.0642965243725682e-06,0,0
-8.984229784170239e-05,-2.5324832733912743e-17,0,-8.984229784170239e-05,-2.5324832733912743e-17,-8.9604488562493868e-06
0,4.4408920985006262e-16,0,0,4.4408920985006262e-16,-9.9808048717779164e-05
-7.7815704508430387e-11,0,0,-7.7815704508430387e-11,0,0
-9.9977853253857552e-07,1.671834335053948e-16,0,-9.9977853253857552e-07,1.671834335053948e-16,4.7988051011063383e-05
0,2.1434282622125108e-16,0,0,2.1434282622125108e-16,9.0240240318581322e-05
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.99474326139193e-05,4.9818476836815254e-18,0,2.99474326139193e-05,4.9818476836815254e-18,-9.1817077031113241e-06
0,1.7763568394002505e-15,0,0,1.7763568394002505e-15,-9.9602823120689839e-05
-0.80014724448769159,0,0,-0.85723135489922542,0,0
-1.4333477342743195,-4.5056408020573495e-17,0,-1.4494593492225991,-4.5056408020573495e-17,5.0319018307170488e-05
1.0739741771335794e-12,-1.7792912902057976e-15,0,-3.6282638559598105e-05,-1.7792912902057976e-15,8.4526891969924906e-05
9.6510704016062258e-12,0,0,1.0773919603748956e-05,0,0
0,4.1832487152132138e-17,0,0,4.1832487152132138e-17,-9.2223252692019223e-06
-0.80014724448769159,-4.4408920985006262e-16,0,-0.85723133239176286,-4.4408920985006262e-16,-9.912396339414806e-05
-1.4333477342743195,0,0,-1.4494593424809443,0,0
-1.0005019177317996e-12,-2.0513823561696371e-16,0,-3.6285134954991852e-05,-2.0513823561696371e-16,4.966205589773803e-05
1.15848377279823e-11,-2.0339465974163808e-16,0,8.6641920605527512e-06,-2.0339465974163808e-16,7.8897083533104493e-05
0,0,0,0,0,0
-7.7815704508959782e-11,-2.1700088073551499e-17,0,-7.7815704508959782e-11,-2.1700088073551499e-17,-8.9732754560674696e-06
-9.9977874269165101e-07,-1.3322676295501878e-15,0,-9.9977874269165101e-07,-1.3322676295501878e-15,-9.8713512199969384e-05
0,0,0,0,0,0
1.3547655081241894e-06,8.4574266815699583e-17,0,1.3547655081241894e-06,8.4574266815699583e-17,4.5043678300739397e-05
2.99474326139193e-05,1.7952152452932181e-15,0,2.99474326139193e-05,1.7952152452932181e-15,7.4245704163657239e-05
0,0,0,0,0,0
-7.7815704508853903e-11,-2.4968578908817174e-17,0,-7.7815704508853903e-11,-2.4968578908817174e-17,-8.3030856155726165e-06
-9.9977878196925996e-07,-4.4408920985006262e-16,0,-9.9977878196925996e-07,-4.4408920985006262e-16,-9.8303061005790721e-05
0,0,0,0,0,0
1.3547655081259241e-06,1.6646715740988353e-16,0,1.3547655081259241e-06,1.6646715740988353e-16,3.5453657170085752e-05
2.9947432613974811e-05,2.0497972936217093e-16,0,2.9947432613974811e-05,2.0497972936217093e-16,7.1723673974426606e-05
